name_a,name_b,score,ortho_sim,phon_sim,manual_review_ok
Tab. Anth,Tb. Altaxc,0.6611,0.5000,0.8222,
Tab. Beklo,Tab. Geofoenil,0.6611,0.5000,0.8222,
Tab. Beklo,Tab. Menoral,0.6611,0.5000,0.8222,
Tab. Beklo,Tb. Defrol,0.6611,0.5000,0.8222,
Tab. Calbo,Tab. cifotil,0.6611,0.5000,0.8222,
Tab. cifotil,TAB. PENOULY,0.6611,0.5000,0.8222,
Tab. Epitra,Tab. Neuro-B,0.6611,0.5000,0.8222,
Tab. Epitra,TAB. PENOULY,0.6611,0.5000,0.8222,
Tab. Geofoenil,Tab. Neuro-B,0.6611,0.5000,0.8222,
Tab. Normen,TAB. PENOULY,0.6611,0.5000,0.8222,
TAB. PENOULY,Tb. Defrol,0.6611,0.5000,0.8222,
TAB. PENOULY,Tb. Mccol,0.6611,0.5000,0.8222,
Acemox,Ascoson,0.6610,0.4286,0.8933,
Alc,algecal,0.6610,0.4286,0.8933,
Ceftron,Sefr,0.6610,0.4286,0.8933,
Ceftron,Sefra,0.6610,0.4286,0.8933,
Duralax,Toramex,0.6610,0.4286,0.8933,
liberts,Libidex,0.6610,0.4286,0.8933,
megaba,moxibac,0.6610,0.4286,0.8933,
osec,ostocal,0.6610,0.4286,0.8933,
Prestal,progest,0.6610,0.4286,0.8933,
Prestel,progest,0.6610,0.4286,0.8933,
Reelife,Relenfn,0.6610,0.4286,0.8933,
Toramax,Traxyl,0.6610,0.4286,0.8933,
Toramax,Trerox,0.6610,0.4286,0.8933,
Toramax,Trevox,0.6610,0.4286,0.8933,
Toramex,Traxyl,0.6610,0.4286,0.8933,
Toramex,Trerox,0.6610,0.4286,0.8933,
Toramex,Trevox,0.6610,0.4286,0.8933,
demelon,Tomdolin,0.6608,0.3750,0.9467,
Derolon,trodolin,0.6608,0.3750,0.9467,
Prestal,Purtisol,0.6608,0.3750,0.9467,
Prestel,Purtisol,0.6608,0.3750,0.9467,
Afix,Flamfix,0.6607,0.5714,0.7500,
Bicozin,Bilon,0.6607,0.5714,0.7500,
Bicozin,Bionic,0.6607,0.5714,0.7500,
Bilan,Bizoran,0.6607,0.5714,0.7500,
Bilax,lnfilax,0.6607,0.5714,0.7500,
Bilon,Bisoren,0.6607,0.5714,0.7500,
Bilon,Bizoran,0.6607,0.5714,0.7500,
Deixil,Frenxil,0.6607,0.5714,0.7500,
demelon,Dezlo,0.6607,0.5714,0.7500,
Derolon,Dezlo,0.6607,0.5714,0.7500,
Deuxil,Frenxil,0.6607,0.5714,0.7500,
Disopan,docopa,0.6607,0.5714,0.7500,
Doximax,Maxima,0.6607,0.5714,0.7500,
Doximax,Roxim,0.6607,0.5714,0.7500,
dulox,Fluclox,0.6607,0.5714,0.7500,
Farofew,Filofer,0.6607,0.5714,0.7500,
Fenafir,Feufiv,0.6607,0.5714,0.7500,
Feusiv,fevaliv,0.6607,0.5714,0.7500,
Flamfix,Lasix,0.6607,0.5714,0.7500,
Frenxit,Texit,0.6607,0.5714,0.7500,
mecol,menoril,0.6607,0.5714,0.7500,
mecol,merocil,0.6607,0.5714,0.7500,
Mecor,menoril,0.6607,0.5714,0.7500,
Mecor,Mesacol,0.6607,0.5714,0.7500,
Navilum,Norium,0.6607,0.5714,0.7500,
Ncotion,nerrion,0.6607,0.5714,0.7500,
Optimax,zimax,0.6607,0.5714,0.7500,
renal,Revarol,0.6607,0.5714,0.7500,
renal,Revatol,0.6607,0.5714,0.7500,
renal,Revital,0.6607,0.5714,0.7500,
Revital,Rozita,0.6607,0.5714,0.7500,
Robac,Rotalac,0.6607,0.5714,0.7500,
ropitor,Rozita,0.6607,0.5714,0.7500,
Ruotinl,RUPIN,0.6607,0.5714,0.7500,
Todet,Tojenta,0.6607,0.5714,0.7500,
Tofen,Tojenta,0.6607,0.5714,0.7500,
Topmate,Torat,0.6607,0.5714,0.7500,
visel,Voligel,0.6607,0.5714,0.7500,
Lumana plus,Lumona,0.6606,0.4545,0.8667,
Tab. CEEVIX,Tb. Torax,0.6606,0.4545,0.8667,
Tab. Epitra,Tb. Torax,0.6606,0.4545,0.8667,
Deflacort,Dexlor,0.6603,0.5556,0.7650,
cabergol,cabretol cr,0.6602,0.4545,0.8658,
Bartrocin,Bredicon,0.6600,0.4444,0.8756,
candifast,Cantilid,0.6600,0.4444,0.8756,
Macrobac,Microgurt,0.6600,0.4444,0.8756,
Macrobac,Microsegt,0.6600,0.4444,0.8756,
Mervax,Merven-SR,0.6600,0.4444,0.8756,
Nabu,Nalbun-Z,0.6600,0.5000,0.8200,
Neso,nexpro,0.6600,0.5000,0.8200,
Neurou,Nitrofur,0.6600,0.5000,0.8200,
Palonron,Pauion,0.6600,0.5000,0.8200,
Panaseng,pase,0.6600,0.5000,0.8200,
Pli,prolix,0.6600,0.5000,0.8200,
rectinol,Reto,0.6600,0.5000,0.8200,
Telmocal,temo,0.6600,0.5000,0.8200,
Xrlpro,Xylio,0.6600,0.5000,0.8200,
Aristovil-B,Tab. Arislovit-B,0.6598,0.5625,0.7571,
Exium Mups,Nexe-mups,0.6597,0.5000,0.8194,
coral-dx,Kalorl Dx,0.6597,0.4444,0.8750,
Novelon Lite,novonil,0.6595,0.5000,0.8190,
Prnzofress,Profen,0.6595,0.5000,0.8190,
Naprosin Plus,Naproxen,0.6595,0.4615,0.8574,
Tab. Deap,Tb. Torax,0.6594,0.4444,0.8743,
Levothyroxine,Thyrox,0.6593,0.4615,0.8571,
Tab. Flamex,Tb. Altaxc,0.6592,0.4545,0.8639,
Aristovit,Tab.Aristovif-,0.6587,0.5714,0.7460,
Devixi,Indevex,0.6587,0.4286,0.8889,
Dimex,Optimax,0.6587,0.4286,0.8889,
Dimex,optimox,0.6587,0.4286,0.8889,
Drexy,Endurex,0.6587,0.4286,0.8889,
Endurex,Torex,0.6587,0.4286,0.8889,
Indevex,Tevox,0.6587,0.4286,0.8889,
Alect,Lacto,0.6583,0.4000,0.9167,
Alect,Lactu,0.6583,0.4000,0.9167,
axon,Kacin,0.6583,0.4000,0.9167,
Cidex,Dexa,0.6583,0.4000,0.9167,
Dexin,Kacin,0.6583,0.4000,0.9167,
Feryx,Rex,0.6583,0.4000,0.9167,
Fexo,Levox,0.6583,0.4000,0.9167,
Fexo,Tevox,0.6583,0.4000,0.9167,
Fylox,Levox,0.6583,0.4000,0.9167,
matima,Metaomol,0.6583,0.3750,0.9417,
Neemoxew,Neumig,0.6583,0.3750,0.9417,
RBS,Ribosore,0.6583,0.3750,0.9417,
Rex,Torax,0.6583,0.4000,0.9167,
Rex,Torix,0.6583,0.4000,0.9167,
Rex,Traxy,0.6583,0.4000,0.9167,
Tab. Naprosyn Plus,Tab. Normen,0.6579,0.4444,0.8714,
Coragen-D,coral rd,0.6578,0.5556,0.7600,
Coragen-D,coral-dx,0.6578,0.5556,0.7600,
Defcalivo,Delcalen,0.6578,0.5556,0.7600,
Nabu pain,nalepsin,0.6578,0.5556,0.7600,
rectinol,Ruchigold,0.6578,0.5556,0.7600,
cap. Folzim,cap. Fzsprazo,0.6578,0.4615,0.8540,
cap. Folzin,cap. Fzsprazo,0.6578,0.4615,0.8540,
dmiden,Termitan,0.6575,0.3750,0.9400,
Losectil,Loxodol,0.6575,0.3750,0.9400,
Naporx,Neruopex,0.6575,0.3750,0.9400,
fimix,Fimoxyclav,0.6571,0.4000,0.9143,
Fimoxyclav,Fixgul,0.6571,0.4000,0.9143,
Rotalac,Roxtal XP,0.6569,0.5556,0.7583,
Calboral,coral,0.6569,0.6250,0.6889,
Cefim,Cefixime,0.6569,0.6250,0.6889,
coral,Kalcoral,0.6569,0.6250,0.6889,
Metro,Zymetpro,0.6569,0.6250,0.6889,
Neopem,Neruopex,0.6569,0.6250,0.6889,
Terbia,Termitan,0.6569,0.6250,0.6889,
Asynta max,lanso max,0.6567,0.5000,0.8135,
cefotil plus,Fusil Plm,0.6567,0.5000,0.8135,
Allcaron,Allyglot,0.6567,0.5000,0.8133,
Anstouit,Ansulin,0.6567,0.5000,0.8133,
Cefaclav,Cefaxine,0.6567,0.5000,0.8133,
Delcalen,telcard,0.6567,0.5000,0.8133,
Dexcin,Dexlor,0.6567,0.5000,0.8133,
Dexcin,dextac,0.6567,0.5000,0.8133,
Dexcin,Dextal,0.6567,0.5000,0.8133,
Dexcin,Dexter,0.6567,0.5000,0.8133,
Dexlor,dextac,0.6567,0.5000,0.8133,
Fixcef,Fixgul,0.6567,0.5000,0.8133,
Fixcef,Fixgut,0.6567,0.5000,0.8133,
Fixcel,Fixgut,0.6567,0.5000,0.8133,
flemex,Flemorif,0.6567,0.5000,0.8133,
Macrobac,Microcef,0.6567,0.5000,0.8133,
Macrobac,microges,0.6567,0.5000,0.8133,
maxdol,Maxrin,0.6567,0.5000,0.8133,
Nexmig,nexpro,0.6567,0.5000,0.8133,
Proindof,Pronex,0.6567,0.5000,0.8133,
Tab. Deap,Tab. Galoa,0.6567,0.5000,0.8133,
telmacal,Telmidip,0.6567,0.5000,0.8133,
Telmidip,Telmocal,0.6567,0.5000,0.8133,
Telfro max,Telmocal,0.6567,0.5000,0.8133,
Delfmz,Telfro max,0.6562,0.4000,0.9125,
Cor algen-D,Coraleal,0.6561,0.5455,0.7667,
Volinac,volirac max,0.6561,0.5455,0.7667,
Napronex,Naprox plus,0.6560,0.4545,0.8574,
ansef,Ansilou,0.6560,0.4286,0.8833,
Anset,Ansilou,0.6560,0.4286,0.8833,
Atozen,Autazol,0.6560,0.4286,0.8833,
Bilista,Bilozin,0.6560,0.4286,0.8833,
Dexa,Doximax,0.6560,0.4286,0.8833,
Ferti-Q,Furotil,0.6560,0.4286,0.8833,
Flamfix,Fluma,0.6560,0.4286,0.8833,
glanine,glinta,0.6560,0.4286,0.8833,
Indevex,Indo,0.6560,0.4286,0.8833,
Itogut,Itokine,0.6560,0.4286,0.8833,
Lantus,linatab,0.6560,0.4286,0.8833,
Lantus,Linatin,0.6560,0.4286,0.8833,
Linatin,Lindac,0.6560,0.4286,0.8833,
Maxirra,Mixit,0.6560,0.4286,0.8833,
Nesotem,Nystat,0.6560,0.4286,0.8833,
Neuming,Nimens,0.6560,0.4286,0.8833,
Reelifr,Relvis,0.6560,0.4286,0.8833,
Regular,Roclav,0.6560,0.4286,0.8833,
revesf,Revocit,0.6560,0.4286,0.8833,
Rex,Roxadex,0.6560,0.4286,0.8833,
Sandin,Sindala,0.6560,0.4286,0.8833,
Sandin,Syndopa,0.6560,0.4286,0.8833,
Aristovil-B,Rostil,0.6558,0.4545,0.8571,
cap. Dexilend,Cap. Foldin,0.6558,0.4615,0.8500,
cap. Dexilend,cap. Folzin,0.6558,0.4615,0.8500,
Demoxiclav,Denixil,0.6557,0.5000,0.8114,
Demoxiclav,Devixil,0.6557,0.5000,0.8114,
Demoxiclav,Doxycap,0.6557,0.5000,0.8114,
nintoin sr,Nitro-SR,0.6557,0.5000,0.8114,
monfast,Montelukast,0.6556,0.5455,0.7657,
cap. Fzsprazo,Cap. zif,0.6556,0.4615,0.8496,
Fexo,Fexolet M,0.6556,0.4444,0.8667,
Fleme max,Fluma,0.6556,0.4444,0.8667,
Actilac,Ketorolac,0.6556,0.4444,0.8667,
Alcet,Almex tab,0.6556,0.4444,0.8667,
Alect,Almex tab,0.6556,0.4444,0.8667,
Cef-,Sefra,0.6556,0.4000,0.9111,
Cefaclav,Defcalivo,0.6556,0.4444,0.8667,
D-cop,toco,0.6556,0.4000,0.9111,
Defcalivo,Kefuclav,0.6556,0.4444,0.8667,
Diet,Todet,0.6556,0.4000,0.9111,
Domin,tomy,0.6556,0.4000,0.9111,
magni,Mig,0.6556,0.4000,0.9111,
magni,migo,0.6556,0.4000,0.9111,
mecol,migo,0.6556,0.4000,0.9111,
Mecor,migo,0.6556,0.4000,0.9111,
Nasal,Neso,0.6556,0.4000,0.9111,
Ralee,ROlac,0.6556,0.4000,0.9111,
Ralee,Rolip,0.6556,0.4000,0.9111,
Rebe,Robac,0.6556,0.4000,0.9111,
Reset,Rosu,0.6556,0.4000,0.9111,
tas,Tazid,0.6556,0.4000,0.9111,
X-ray,xyril,0.6556,0.4000,0.9111,
X-ray,xyrl,0.6556,0.4000,0.9111,
Xanna,xinc,0.6556,0.4000,0.9111,
coral cal,Coralex DX,0.6554,0.5000,0.8107,
Alfix,Flamfix,0.6552,0.5714,0.7389,
Flamfix,Ulfix,0.6552,0.5714,0.7389,
Fluclox,Lubilox,0.6552,0.5714,0.7389,
Algin Plus,Elosfiv plus,0.6551,0.5833,0.7269,
Elosfiv plus,plaqriw plus,0.6551,0.5833,0.7269,
Tb. Altaxc,Tb. N- Max,0.6544,0.5000,0.8088,
coral,coral cal d,0.6544,0.4545,0.8542,
Alatrol,amdoral,0.6543,0.4286,0.8800,
Alc,Amlocal,0.6543,0.4286,0.8800,
Amlocal,Auolac,0.6543,0.4286,0.8800,
Antazol,Atoz,0.6543,0.4286,0.8800,
Ceftron,Setra,0.6543,0.4286,0.8800,
clexane,coxe,0.6543,0.4286,0.8800,
Delanix,Denixil,0.6543,0.4286,0.8800,
Delanix,Deslong,0.6543,0.4286,0.8800,
Delanix,Duralax,0.6543,0.4286,0.8800,
Delfraf,deviry,0.6543,0.4286,0.8800,
Delfroz,deviry,0.6543,0.4286,0.8800,
Denixil,Dexa,0.6543,0.4286,0.8800,
Denixil,Dextal,0.6543,0.4286,0.8800,
Devixil,Dexa,0.6543,0.4286,0.8800,
Devixil,Dextal,0.6543,0.4286,0.8800,
Fenix-V,Fexo,0.6543,0.4286,0.8800,
Ferix-V,Fexo,0.6543,0.4286,0.8800,
Fimoxyl,Fixcel,0.6543,0.4286,0.8800,
Fimoxyl,Fixgul,0.6543,0.4286,0.8800,
flacol,Fluelox,0.6543,0.4286,0.8800,
latilax,Libidex,0.6543,0.4286,0.8800,
Libidex,lutilax,0.6543,0.4286,0.8800,
Limbix,Lubilax,0.6543,0.4286,0.8800,
Limbix,Lubilex,0.6543,0.4286,0.8800,
Limbix,Lubilox,0.6543,0.4286,0.8800,
Medroxy,Mervax,0.6543,0.4286,0.8800,
ostocal,oxycol,0.6543,0.4286,0.8800,
Prindof,Priten,0.6543,0.4286,0.8800,
Radifil,Radiflex rafid,0.6543,0.4286,0.8800,
Vergon,Vorinox,0.6543,0.4286,0.8800,
verqon,Vorinox,0.6543,0.4286,0.8800,
vigorex,vorirox,0.6543,0.4286,0.8800,
Tab. Amitip,Tb. Altaxc,0.6543,0.4545,0.8540,
Calbon,Calboral D,0.6542,0.5000,0.8083,
Ceevit,Cewfilid,0.6542,0.3750,0.9333,
Dexfacar,Doxiva,0.6542,0.3750,0.9333,
Dexfacar,doxva,0.6542,0.3750,0.9333,
Farofew,furonaaf,0.6542,0.3750,0.9333,
Flexibac,Flux,0.6542,0.3750,0.9333,
Flexinor,Flux,0.6542,0.3750,0.9333,
Maxima,Maxrin D,0.6542,0.5000,0.8083,
Nervion,Nervoprx,0.6542,0.5000,0.8083,
Neurolin,Nurnal,0.6542,0.3750,0.9333,
Profinex,Purifen,0.6542,0.3750,0.9333,
Anstouit,Nystat,0.6542,0.3750,0.9333,
cap. Esprazo,Esprozo,0.6542,0.5000,0.8083,
Glymfa,viglimef,0.6542,0.3750,0.9333,
Linatin,relenten,0.6542,0.3750,0.9333,
cap. Flugal,Cap. zif,0.6539,0.4545,0.8533,
Tab. Amitip,Tab. Rupa,0.6539,0.4545,0.8533,
Tab. CEEVIX,Tab. Galoa,0.6539,0.4545,0.8533,
TRD Coutine,trodolin,0.6539,0.4545,0.8533,
Roxadex,Sekodex,0.6532,0.4286,0.8778,
acron,bactrocin,0.6528,0.5556,0.7500,
acron,Bactrosin,0.6528,0.5556,0.7500,
Bromen,Ibuprofen,0.6528,0.5556,0.7500,
Deflacort,flacol,0.6528,0.5556,0.7500,
Fuclav,turboclav,0.6528,0.5556,0.7500,
Gestrenol,Retinol,0.6528,0.5556,0.7500,
Napa extra,Napa Rapid,0.6528,0.5000,0.8056,
Tab. Beklo,Tab. Etorx,0.6528,0.5000,0.8056,
Tab. Calbo,Tab. Etorx,0.6528,0.5000,0.8056,
Tb. Altaxc,Tb. Calboral-D,0.6528,0.5000,0.8056,
Trypt,Tryptin Plus,0.6528,0.4167,0.8889,
Acliz Plus,Elosfiv plus,0.6528,0.5000,0.8056,
Avloclav,Fuclav,0.6528,0.5000,0.8056,
Bilozin,Nebulization,0.6528,0.4167,0.8889,
calcor,lecor,0.6528,0.5000,0.8056,
calcor,Valic CR,0.6528,0.5000,0.8056,
Cefuroxime,Roxim,0.6528,0.5000,0.8056,
Clacef,Lacfu,0.6528,0.5000,0.8056,
Clonapex,Linax,0.6528,0.5000,0.8056,
dulox,Ultrox,0.6528,0.5000,0.8056,
Ecosprin,Secrin,0.6528,0.5000,0.8056,
Ecosprin,Sekorin,0.6528,0.5000,0.8056,
Elosfiv plus,Fxsid Plus,0.6528,0.5833,0.7222,
Elosfiv plus,linax plus,0.6528,0.5000,0.8056,
Elosfiv plus,linux plus,0.6528,0.5000,0.8056,
Flux,gaviflux,0.6528,0.5000,0.8056,
Furotil Plus,Nafro A plus,0.6528,0.5000,0.8056,
Fxsid Plus,linax plus,0.6528,0.5000,0.8056,
Fxsid Plus,linux plus,0.6528,0.5000,0.8056,
Glicid,liquid,0.6528,0.5000,0.8056,
Kacin,Secrin,0.6528,0.5000,0.8056,
lansomax,N-Max,0.6528,0.5000,0.8056,
Nurnal,renal,0.6528,0.5000,0.8056,
Cefaxine,ceftazidime,0.6527,0.5455,0.7600,
Fleme max,volirac max,0.6527,0.4545,0.8508,
Fasid Plus,Naprosin Plus,0.6527,0.6154,0.6899,
Abicon,Allcaron,0.6525,0.5000,0.8050,
Abicon,Amikacin,0.6525,0.5000,0.8050,
Alanol,Aminosol,0.6525,0.5000,0.8050,
albutein,atlin,0.6525,0.5000,0.8050,
Aminosol,Azinel,0.6525,0.5000,0.8050,
Aminosol,Azinil,0.6525,0.5000,0.8050,
Barmax,Bilax,0.6525,0.5000,0.8050,
Biscor,budicort,0.6525,0.5000,0.8050,
calcor,Coralcal,0.6525,0.5000,0.8050,
Canficid,Glicid,0.6525,0.5000,0.8050,
cefotil,Stemetil,0.6525,0.5000,0.8050,
Cidex,ciprox,0.6525,0.5000,0.8050,
Colistin,Cortan,0.6525,0.5000,0.8050,
Colistin,Cotson,0.6525,0.5000,0.8050,
Combicid,Glicid,0.6525,0.5000,0.8050,
Comficid,Glicid,0.6525,0.5000,0.8050,
Delcalen,demelon,0.6525,0.5000,0.8050,
Delcalen,Derolon,0.6525,0.5000,0.8050,
Delcalen,Desolon,0.6525,0.5000,0.8050,
Deslong,Dueblock,0.6525,0.5000,0.8050,
Dexlor,dulox,0.6525,0.5000,0.8050,
Dophylin,Tomdolin,0.6525,0.5000,0.8050,
femotol,Fentizol,0.6525,0.5000,0.8050,
Fenix,flemex,0.6525,0.5000,0.8050,
Feryx,flemex,0.6525,0.5000,0.8050,
filmef,viglimet,0.6525,0.5000,0.8050,
Filmet,vigfimet,0.6525,0.5000,0.8050,
Filmet,viglimef,0.6525,0.5000,0.8050,
filnet,viglimet,0.6525,0.5000,0.8050,
Filwef,viglimef,0.6525,0.5000,0.8050,
Fixcel,flacol,0.6525,0.5000,0.8050,
Fixgut,Flugat,0.6525,0.5000,0.8050,
Frabex,Valex,0.6525,0.5000,0.8050,
Lasix,Limbix,0.6525,0.5000,0.8050,
Lestarin,Linatin,0.6525,0.5000,0.8050,
Limbix,Linax,0.6525,0.5000,0.8050,
merocil,Microcef,0.6525,0.5000,0.8050,
Mervax,Methox,0.6525,0.5000,0.8050,
Mexpro,Mitpr,0.6525,0.5000,0.8050,
nalepsin,Napryn,0.6525,0.5000,0.8050,
Nameton,Norestin,0.6525,0.5000,0.8050,
Nebanol,normanal,0.6525,0.5000,0.8050,
Neemoxew,Neruopex,0.6525,0.5000,0.8050,
Neruopex,Neuvoxew,0.6525,0.5000,0.8050,
Neruopex,Newoxew,0.6525,0.5000,0.8050,
Neugalin,Neuroxen,0.6525,0.5000,0.8050,
normanal,novonil,0.6525,0.5000,0.8050,
Nurnal,nutrifil,0.6525,0.5000,0.8050,
Radifil,Rasiflep,0.6525,0.5000,0.8050,
Raditil,Rivotril,0.6525,0.5000,0.8050,
Raditril,Revital,0.6525,0.5000,0.8050,
Raditril,Rostil,0.6525,0.5000,0.8050,
rectinol,Revatol,0.6525,0.5000,0.8050,
rectinol,Revital,0.6525,0.5000,0.8050,
rectinol,Rostil,0.6525,0.5000,0.8050,
Regular,Rofuclav,0.6525,0.5000,0.8050,
Relaxo,replastw,0.6525,0.5000,0.8050,
Resfazit,Rifagut,0.6525,0.5000,0.8050,
Respazit,Revocit,0.6525,0.5000,0.8050,
Rivotril,Rostil,0.6525,0.5000,0.8050,
Rivotril,Ruotinl,0.6525,0.5000,0.8050,
Telmocal,Temlonil,0.6525,0.5000,0.8050,
Tendonil,Tomdolin,0.6525,0.5000,0.8050,
Tendonil,trodolin,0.6525,0.5000,0.8050,
Tomdolin,Tonlino,0.6525,0.5000,0.8050,
Tomdolin,Triolon,0.6525,0.5000,0.8050,
Tonlino,trodolin,0.6525,0.5000,0.8050,
toxit,Troxyf,0.6525,0.5000,0.8050,
vitabion,voltalin,0.6525,0.5000,0.8050,
Acemox,Greemox,0.6524,0.5714,0.7333,
Actilac,hutilax,0.6524,0.5714,0.7333,
Actilac,latilax,0.6524,0.5714,0.7333,
Actilac,lutilax,0.6524,0.5714,0.7333,
alafix,Delanix,0.6524,0.5714,0.7333,
amdocal,ostocal,0.6524,0.5714,0.7333,
amdoral,Inderal,0.6524,0.5714,0.7333,
anustat,Emistat,0.6524,0.5714,0.7333,
Bildent,Cildnp,0.6524,0.5714,0.7333,
Bilfast,monfast,0.6524,0.5714,0.7333,
Carulcal D,Coralex DX,0.6524,0.4000,0.9048,
Cefixim,Devixil,0.6524,0.5714,0.7333,
ciprox,Rivarox,0.6524,0.5714,0.7333,
Creston,Prestal,0.6524,0.5714,0.7333,
Creston,Prestel,0.6524,0.5714,0.7333,
criptin,Timptin,0.6524,0.5714,0.7333,
criptin,Tryptim,0.6524,0.5714,0.7333,
Delanix,esonix,0.6524,0.5714,0.7333,
Denixil,Fenix-V,0.6524,0.5714,0.7333,
Dexcin,fexocon,0.6524,0.5714,0.7333,
Dexlor,Hexinor,0.6524,0.5714,0.7333,
Dextal,Prestal,0.6524,0.5714,0.7333,
Doxicap,moxibac,0.6524,0.5714,0.7333,
Doxycap,oxycol,0.6524,0.5714,0.7333,
Duralax,hulilax,0.6524,0.5714,0.7333,
Duralax,Lubilax,0.6524,0.5714,0.7333,
Endever,Inderen,0.6524,0.5714,0.7333,
esomix,Hemofix,0.6524,0.5714,0.7333,
Frabex,Toramex,0.6524,0.5714,0.7333,
Greemox,Trerox,0.6524,0.5714,0.7333,
Greemox,Trevox,0.6524,0.5714,0.7333,
Greenox,Trerox,0.6524,0.5714,0.7333,
Greenox,Trevox,0.6524,0.5714,0.7333,
hutilax,Lubilex,0.6524,0.5714,0.7333,
hutilax,Lubilox,0.6524,0.5714,0.7333,
hutilax,lufilox,0.6524,0.5714,0.7333,
Itrahil,Traxyl,0.6524,0.5714,0.7333,
Loxodol,oxycol,0.6524,0.5714,0.7333,
Maxrin,Omastin,0.6524,0.5714,0.7333,
Maxrin,Plagrin,0.6524,0.5714,0.7333,
monfast,Telfast,0.6524,0.5714,0.7333,
Omastin,Tmiptin,0.6524,0.5714,0.7333,
Rivarox,zithrox,0.6524,0.5714,0.7333,
Demoxiclav,Doximax,0.6521,0.5000,0.8043,
Elosfiv plus,Flemex Plus,0.6521,0.5000,0.8042,
Delfrnz,Telfast,0.6521,0.4286,0.8756,
Delfxz,Telfast,0.6521,0.4286,0.8756,
dextac,Doximax,0.6521,0.4286,0.8756,
fixalrt,Fixcel,0.6521,0.4286,0.8756,
fixalrt,Fixgul,0.6521,0.4286,0.8756,
Max Pro,Maxrin,0.6521,0.4286,0.8756,
cap. Dexilend,pel. Desolan,0.6514,0.4615,0.8413,
Fasid Plus,Fixcef Plus,0.6513,0.5455,0.7571,
Tab Cordca,Tab. clacido,0.6512,0.4167,0.8857,
Brezofil,Broxolite,0.6511,0.4444,0.8578,
Calboral Dx,coral rd,0.6511,0.5455,0.7567,
Calcor-Dx,hallornl Dx,0.6510,0.5455,0.7566,
Aislof max,Arth-A Max,0.6509,0.5000,0.8018,
Algin Plus,Amino Plm,0.6509,0.5000,0.8018,
Furotil Plus,Wfolil plm,0.6509,0.5000,0.8018,
Calcor-Dx,coral-dx,0.6508,0.4444,0.8571,
Eslilex,Ravliflex,0.6508,0.5556,0.7460,
Delfrnz,Desfviz,0.6507,0.5714,0.7300,
Delfxz,Desfviz,0.6507,0.5714,0.7300,
Cap. ESONEX,cap. Folzin,0.6502,0.4545,0.8458,
Maxigam E/D,Maxrin D,0.6502,0.4545,0.8458,
Tab. CEEVIX,Tb. N- Max,0.6502,0.4545,0.8458,
Tab. Epitra,Tab. Naprox,0.6502,0.4545,0.8458,
Tab. Etorx,Tab. Maxiwa,0.6502,0.4545,0.8458,
Tab. Flamex,Tb. Torax,0.6502,0.4545,0.8458,
Afrin,Maxrin,0.6500,0.6667,0.6333,
Alrin,Maxrin,0.6500,0.6667,0.6333,
Ambroy,Amlrocaf,0.6500,0.5000,0.8000,
Anfrocef,Anodof,0.6500,0.5000,0.8000,
Bilax,Bilfastl,0.6500,0.5000,0.8000,
Bilaxe,Bilfastl,0.6500,0.5000,0.8000,
Brodil,Bron Gel,0.6500,0.5000,0.8000,
Bromen,Bron Gel,0.6500,0.5000,0.8000,
Calborul-D,calcor,0.6500,0.5000,0.8000,
Calborul-D,Calnor,0.6500,0.5000,0.8000,
Clonapex,Clopid,0.6500,0.5000,0.8000,
Corulcal-D,Onacal-D,0.6500,0.6000,0.7000,
Dexfacar,Texfro max,0.6500,0.4000,0.9000,
esohil,esomix,0.6500,0.6667,0.6333,
esohil,esonix,0.6500,0.6667,0.6333,
Esomax,Esoral,0.6500,0.6667,0.6333,
esomix,Esotid,0.6500,0.6667,0.6333,
esomix,Esotil,0.6500,0.6667,0.6333,
esonix,Esotid,0.6500,0.6667,0.6333,
esonix,Esotil,0.6500,0.6667,0.6333,
filmef,Fixcef,0.6500,0.6667,0.6333,
Filwef,Fixcef,0.6500,0.6667,0.6333,
frframf,furonaaf,0.6500,0.5000,0.8000,
gaviflux,Gavinaaf,0.6500,0.5000,0.8000,
Gavinaaf,Gavitfx,0.6500,0.5000,0.8000,
Gestirenol,rectinol,0.6500,0.6000,0.7000,
Linax,linux plus,0.6500,0.4000,0.9000,
Merincal-D,merocil,0.6500,0.5000,0.8000,
Priten,Profinex,0.6500,0.5000,0.8000,
Profen,prompton,0.6500,0.5000,0.8000,
Profinex,Proliv,0.6500,0.5000,0.8000,
Profinex,protein,0.6500,0.5000,0.8000,
progut,prompton,0.6500,0.5000,0.8000,
radiflex,Raditil,0.6500,0.5000,0.8000,
ribojovef,Ribosore,0.6500,0.6667,0.6333,
Tab. Amitip,Tab. clacido,0.6500,0.5000,0.8000,
Tab. cifotil,Tab. Epitra,0.6500,0.5000,0.8000,
Tab. cifotil,Tb. Mccol,0.6500,0.5000,0.8000,
Tab. Neobean,Tab.Neuro,0.6500,0.5000,0.8000,
TAB. PENOULY,Tab.Neuro,0.6500,0.5000,0.8000,
telcard,Telecordip plus,0.6500,0.4000,0.9000,
Terbikill,turboclav,0.6500,0.3333,0.9667,
Valic CR,Volinac,0.6500,0.5000,0.8000,
ALOS,Atoz,0.6500,0.5000,0.8000,
Amlrocaf,Avloclav,0.6500,0.5000,0.8000,
Callin,Kacin,0.6500,0.5000,0.8000,
Caprodycin,clindacin,0.6500,0.5000,0.8000,
